BatchAccount,ConfigIndex,IsListed,Price,LifecycleStart,Mints,Resync
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,17,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,18,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,19,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,20,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,21,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,22,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,23,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,24,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,25,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,26,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,27,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,28,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,29,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,30,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,31,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,32,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,33,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,34,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,35,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,36,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,37,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,38,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,39,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,40,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,41,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,42,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,43,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,44,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,45,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,46,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,47,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,48,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,49,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,50,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,51,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,52,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,53,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,54,false,0.000000,0,0,false
